,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
23637,30,0,2,2,0,311,0,0,0,31,7,158,2,-1,0,0,1
23638,38,9,2,1,0,227,0,0,0,13,1,95,4,-1,0,0,0
23639,28,2,1,1,0,422,1,0,2,19,8,394,2,-1,0,0,0
23640,35,4,1,2,0,0,1,0,0,21,5,295,3,-1,0,0,0
23641,35,1,2,0,0,21,1,0,2,27,8,129,1,-1,0,0,0
23642,40,7,2,1,0,1038,0,0,2,5,6,741,1,-1,0,0,0
23643,47,4,1,2,0,-1379,1,0,2,27,8,114,3,-1,0,0,0
23644,32,7,2,1,0,486,0,0,0,29,4,1181,1,-1,0,0,1
23645,31,4,2,2,0,518,1,0,0,18,8,399,1,-1,0,0,0
23646,43,1,1,0,0,887,1,0,2,14,8,211,1,-1,0,0,0
23647,35,1,1,0,0,-239,1,0,2,26,8,281,1,-1,0,0,0
23648,51,3,1,0,0,492,1,0,2,20,8,142,3,-1,0,0,0
23649,37,6,2,2,0,2441,1,1,0,7,8,248,1,-1,0,0,0
23650,53,5,2,1,0,1421,1,0,2,13,8,225,2,-1,0,0,0
23651,26,4,1,2,0,17,0,1,0,11,5,522,1,-1,0,0,0
23652,51,4,1,1,0,614,1,1,2,30,8,91,2,-1,0,0,0
23653,33,9,1,2,0,565,1,0,0,8,8,77,2,-1,0,0,0
23654,30,9,2,1,0,5,0,0,0,19,1,120,6,-1,0,0,0
23655,32,1,0,0,0,473,1,0,2,7,8,204,2,-1,0,0,0
23656,45,10,2,1,0,382,1,1,0,18,8,182,1,-1,0,0,0
23657,34,1,1,0,0,1873,1,0,0,2,3,192,1,-1,0,0,0
23658,29,8,2,1,0,314,0,0,0,30,0,465,1,-1,0,0,1
23659,33,4,1,2,0,340,0,0,0,7,1,402,2,-1,0,0,0
23660,50,9,1,1,0,2218,1,0,0,17,1,711,1,-1,0,0,1
23661,30,4,2,2,0,849,1,0,2,28,8,261,6,-1,0,0,0
23662,27,1,1,1,0,872,1,0,0,17,0,1130,3,-1,0,0,0
23663,50,1,1,1,1,0,1,0,0,26,1,240,5,-1,0,0,0
23664,28,1,1,1,0,1325,1,0,0,15,8,242,1,-1,0,0,0
23665,33,1,1,1,0,0,1,0,2,21,8,521,3,-1,0,0,1
23666,49,1,1,1,0,406,1,1,0,7,1,253,2,-1,0,0,0
23667,44,1,1,1,0,1147,1,0,2,18,6,23,3,-1,0,0,0
23668,36,9,2,2,0,0,0,0,2,17,6,153,4,-1,0,0,0
23669,36,4,1,2,0,532,1,0,0,14,8,603,1,-1,0,0,0
23670,40,7,1,0,0,2469,0,1,2,19,6,202,2,-1,0,0,0
23671,40,7,1,0,0,1117,1,0,2,13,8,280,1,-1,0,0,0
23672,27,2,1,2,0,-23,0,0,0,10,5,123,4,-1,0,0,0
23673,56,10,2,0,0,1110,0,0,0,4,3,945,2,-1,0,0,1
23674,48,4,0,2,0,1669,1,0,2,3,6,143,1,-1,0,0,0
23675,35,0,0,1,0,-133,1,0,0,15,8,160,2,-1,0,0,0
23676,41,7,1,0,0,450,1,0,2,14,8,374,2,-1,0,0,0
23677,59,3,1,0,0,509,0,1,1,23,5,67,2,-1,0,0,0
23678,57,4,1,1,0,82,0,1,1,4,3,140,1,-1,0,0,0
23679,59,4,0,1,0,0,1,0,2,28,8,248,6,-1,0,0,0
23680,43,7,2,2,0,553,0,0,0,11,8,323,1,-1,0,0,0
23681,37,4,1,2,0,547,1,1,2,21,8,143,1,-1,0,0,0
23682,57,9,1,1,0,3071,1,1,0,7,8,63,3,-1,0,0,0
23683,34,1,2,0,1,81,0,1,0,9,3,44,2,-1,0,0,0
23684,33,9,1,1,0,399,1,0,0,7,8,143,1,-1,0,0,0
23685,58,4,1,2,0,1313,0,0,1,24,1,420,4,-1,0,0,0
23686,26,4,2,2,0,1720,0,0,0,3,3,383,1,-1,0,0,0
23687,35,9,1,1,0,304,1,0,2,13,8,3,1,-1,0,0,0
23688,50,4,0,1,0,458,0,0,0,3,3,184,3,-1,0,0,0
23689,52,4,1,0,0,798,1,0,2,30,6,123,2,-1,0,0,0
23690,33,1,1,2,0,870,0,1,0,8,5,545,3,-1,0,0,0
23691,38,9,1,1,0,205,0,0,0,26,8,332,1,-1,0,0,1
23692,31,4,2,2,0,177,1,0,0,15,8,124,1,-1,0,0,0
23693,26,7,1,1,0,0,0,0,0,18,5,409,2,-1,0,0,0
23694,45,1,1,1,0,1179,0,0,0,21,1,172,6,-1,0,0,0
23695,27,4,2,1,0,-403,1,0,0,21,5,54,3,-1,0,0,0
23696,26,1,2,0,0,16,0,1,0,8,5,249,2,-1,0,0,0
23697,40,2,1,1,0,285,0,0,0,21,9,133,1,-1,0,0,0
23698,57,3,1,0,0,0,0,0,2,17,6,187,2,-1,0,0,0
23699,29,1,1,0,0,5,0,0,0,3,6,321,1,-1,0,0,1
23700,28,9,2,1,0,1589,1,0,0,18,8,359,5,-1,0,0,0
23701,55,1,1,1,0,630,0,0,0,26,1,146,2,-1,0,0,0
23702,35,1,1,1,0,53,1,0,2,2,6,826,4,-1,0,0,0
23703,31,7,1,1,0,-163,1,0,0,21,5,200,2,-1,0,0,0
23704,58,5,1,0,0,269,1,0,2,16,8,38,2,-1,0,0,0
23705,29,1,1,0,1,-43,1,0,2,9,8,484,1,-1,0,0,0
23706,37,9,0,1,1,0,0,1,0,19,9,134,1,-1,0,0,0
23707,34,4,1,2,0,0,0,0,0,29,1,120,2,-1,0,0,0
23708,27,7,2,1,0,482,1,0,2,6,6,220,2,-1,0,0,0
23709,35,1,1,0,0,159,1,1,0,12,8,826,1,-1,0,0,1
23710,38,2,2,1,0,185,0,0,0,5,3,360,1,-1,0,0,0
23711,42,1,1,1,0,1386,1,0,0,29,5,222,5,-1,0,0,0
23712,45,1,1,0,0,2388,0,0,0,11,1,317,2,-1,0,0,0
23713,48,3,0,0,0,2582,0,0,2,18,6,51,4,-1,0,0,0
23714,61,4,1,2,0,1224,0,0,0,1,10,99,1,-1,0,0,0
23715,36,7,2,1,0,461,0,0,0,18,9,434,2,-1,0,0,0
23716,34,2,1,0,0,0,1,0,0,21,5,132,3,-1,0,0,0
23717,51,6,2,1,0,1640,1,0,2,15,8,67,4,-1,0,0,0
23718,25,4,2,2,0,0,0,1,0,18,5,342,1,-1,0,0,0
23719,32,9,2,1,0,145,0,0,0,6,1,135,2,-1,0,0,0
23720,52,4,1,2,0,1646,0,1,0,9,3,92,3,-1,0,0,0
23721,40,9,1,1,0,-357,1,0,0,16,5,700,4,-1,0,0,1
23722,52,4,1,3,0,672,0,1,0,17,9,171,1,-1,0,0,0
23723,54,4,1,2,0,500,1,0,0,11,1,56,4,-1,0,0,0
23724,53,1,2,1,0,105,1,0,2,26,8,239,3,-1,0,0,0
23725,41,4,1,2,0,5,0,0,2,5,6,178,1,-1,0,0,0
23726,38,4,2,2,0,-145,1,0,0,21,5,54,2,-1,0,0,0
23727,30,9,1,1,0,0,1,0,0,14,8,47,3,-1,0,0,0
23728,60,5,1,0,0,115,0,0,0,11,1,82,2,-1,0,0,0
23729,70,5,0,1,0,0,0,0,0,8,11,206,1,-1,0,0,1
23730,57,9,0,1,0,2710,1,1,2,7,8,333,1,-1,0,0,0
23731,51,4,0,2,0,45,0,0,0,19,1,95,4,-1,0,0,0
23732,57,0,0,0,0,987,0,0,2,16,6,295,2,-1,0,0,0
23733,28,0,1,1,0,2,1,0,2,9,8,167,1,-1,0,0,0
23734,31,1,1,2,0,982,1,1,0,2,7,142,2,-1,0,0,0
23735,42,1,1,0,0,271,1,0,2,8,8,84,4,-1,0,0,0
23736,38,9,1,2,0,-363,0,0,0,26,1,101,2,-1,0,0,0
23737,31,1,2,0,0,-443,1,0,2,28,8,507,1,-1,0,0,0
23738,54,1,0,1,0,218,0,0,2,6,6,514,2,-1,0,0,0
23739,38,7,1,1,0,2669,1,0,0,20,0,208,2,-1,0,0,0
23740,40,0,1,1,0,457,0,0,2,12,5,9,1,-1,0,0,0
23741,39,0,0,1,0,1086,0,0,0,24,5,92,1,-1,0,0,0
23742,26,1,1,1,0,-330,1,1,2,26,8,87,2,-1,0,0,0
23743,35,9,2,1,0,225,1,0,0,18,8,7,5,-1,0,0,0
23744,30,2,0,1,0,151,1,0,0,23,5,108,4,-1,0,0,0
23745,35,4,2,2,0,53,0,1,0,12,1,80,4,-1,0,0,0
23746,37,1,1,1,0,287,1,0,2,6,6,191,2,-1,0,0,0
23747,36,1,2,1,0,2235,1,0,0,20,9,287,2,-1,0,0,0
23748,34,7,1,1,0,-99,1,1,0,7,8,258,2,-1,0,0,0
23749,48,3,1,1,0,0,0,0,0,28,8,270,5,-1,0,0,1
23750,29,7,2,1,0,1934,0,0,0,29,11,271,1,-1,0,0,1
23751,30,4,2,2,0,725,0,0,0,11,1,69,4,-1,0,0,0
23752,30,9,0,1,0,3100,1,0,2,21,8,154,4,-1,0,0,0
23753,43,9,1,1,0,0,0,0,0,8,5,74,1,-1,0,0,0
23754,32,1,1,1,0,419,1,0,2,30,8,56,2,-1,0,0,0
23755,39,0,1,1,0,15,0,0,2,5,6,256,2,-1,0,0,0
23756,36,1,1,0,0,1861,1,0,2,2,6,281,1,-1,0,0,0
23757,39,1,1,3,0,157,1,0,2,30,8,99,6,-1,0,0,0
23758,45,0,0,1,0,1201,0,0,0,30,5,652,2,-1,0,0,0
23759,31,10,1,1,0,296,1,0,2,20,8,378,3,-1,0,0,0
23760,26,0,2,1,0,685,0,0,0,5,3,388,1,-1,0,0,0
23761,44,1,1,1,0,630,0,0,0,30,0,192,2,-1,0,0,0
23762,52,0,2,1,0,545,1,0,2,7,8,260,1,-1,0,0,0
23763,37,1,1,0,0,2814,1,0,0,20,9,619,3,-1,0,0,0
23764,30,1,2,1,0,2380,0,0,0,21,9,95,3,-1,0,0,0
23765,32,1,2,1,0,1047,0,0,0,21,9,89,2,-1,0,0,0
23766,50,9,1,1,0,684,1,0,0,7,1,1834,2,-1,0,0,0
23767,52,9,1,3,0,989,0,0,0,5,1,88,1,-1,0,0,0
23768,57,5,1,0,0,3123,1,0,2,15,8,178,1,-1,0,0,0
23769,48,9,1,1,0,0,0,0,0,28,4,221,4,-1,0,0,0
23770,48,1,1,0,0,266,0,0,1,28,1,58,5,-1,0,0,0
23771,25,1,1,1,0,-102,0,0,0,25,5,466,1,-1,0,0,0
23772,50,1,0,0,0,-333,0,1,0,30,5,208,2,-1,0,0,0
23773,29,9,2,1,0,0,1,1,0,13,8,77,4,-1,0,0,0
23774,38,0,2,3,0,446,1,0,2,13,8,386,1,-1,0,0,0
23775,60,3,1,0,0,726,0,1,0,30,5,94,5,-1,0,0,0
23776,48,4,1,2,0,866,0,0,0,29,4,146,2,-1,0,0,0
23777,44,9,1,1,0,0,1,0,0,18,9,205,1,-1,0,0,0
23778,31,4,1,2,0,81,1,0,0,29,10,164,2,-1,0,0,1
23779,41,9,1,2,0,-762,1,1,2,23,8,145,1,-1,0,0,0
23780,27,1,1,1,0,61,1,0,2,19,6,1012,1,-1,0,0,1
23781,32,9,2,2,0,2340,0,0,0,18,3,89,2,-1,0,0,1
23782,55,0,2,1,1,986,0,1,0,2,3,12,3,-1,0,0,0
23783,35,1,1,0,0,0,0,1,0,2,3,154,2,-1,0,0,0
23784,56,1,1,0,0,379,0,0,0,13,1,58,5,-1,0,0,0
23785,49,6,1,1,0,2576,1,0,0,15,8,64,6,-1,0,0,0
23786,45,9,1,2,0,1780,0,0,0,11,1,52,4,-1,0,0,0
23787,56,6,0,0,0,97,0,1,1,17,9,215,1,-1,0,0,0
23788,32,0,1,1,0,31,0,0,0,25,8,101,1,-1,0,0,0
23789,35,4,1,2,0,2472,0,0,0,18,9,586,2,-1,0,0,0
23790,45,1,1,1,0,154,1,0,2,7,8,1138,1,-1,0,0,1
23791,51,7,1,0,0,314,1,1,1,8,8,713,3,-1,0,0,0
23792,44,7,1,1,0,300,1,0,0,7,5,182,3,-1,0,0,0
23793,33,9,2,1,0,145,1,0,0,29,4,369,2,-1,0,0,0
23794,34,9,1,1,0,351,1,0,0,18,5,467,1,-1,0,0,0
23795,49,9,1,1,0,0,1,1,0,21,5,95,1,-1,0,0,0
23796,30,7,1,1,0,-111,1,0,0,5,8,154,1,-1,0,0,0
23797,26,6,1,2,0,174,1,0,0,3,3,222,3,-1,0,0,0
23798,38,4,1,2,0,358,0,0,0,29,4,151,2,-1,0,0,0
23799,36,4,1,2,0,393,1,0,0,30,0,555,2,-1,0,0,1
23800,41,9,0,1,0,0,0,0,0,7,5,353,4,-1,0,0,0
23801,32,1,1,1,0,0,1,1,2,21,8,143,2,-1,0,0,0
23802,47,0,1,1,0,1060,1,0,2,6,6,83,3,-1,0,0,0
23803,37,9,1,1,0,490,1,0,2,30,8,226,1,-1,0,0,0
23804,56,3,1,0,0,0,1,1,0,11,5,118,2,-1,0,0,0
23805,30,1,1,1,0,-166,1,1,2,13,8,255,5,-1,0,0,0
23806,28,10,2,1,0,538,0,0,0,4,6,114,3,-1,0,0,0
23807,36,0,1,1,0,1601,1,0,2,23,8,163,3,-1,0,0,0
23808,41,9,0,2,0,533,1,0,0,14,5,257,4,-1,0,0,0
23809,39,7,0,1,0,0,1,0,0,13,0,1006,2,-1,0,0,1
23810,58,7,1,1,0,1905,0,0,0,27,1,202,5,-1,0,0,0
23811,55,4,1,3,0,559,0,0,0,28,4,271,2,-1,0,0,0
23812,30,4,1,2,0,1251,0,0,0,5,3,11,5,-1,0,0,0
23813,52,5,1,3,0,293,0,0,2,11,6,706,1,-1,0,0,1
23814,32,0,2,2,0,-59,0,1,2,4,5,192,1,-1,0,0,0
23815,30,0,1,2,0,42,1,1,0,16,9,75,1,-1,0,0,0
23816,42,4,2,1,0,164,0,0,0,20,1,500,2,-1,0,0,0
23817,44,2,1,1,0,-20,0,0,2,28,8,167,3,-1,0,0,0
23818,31,4,2,2,0,69,0,0,0,11,1,257,2,-1,0,0,0
23819,30,9,2,1,0,7,0,0,0,26,1,75,4,-1,0,0,0
23820,35,1,1,0,0,424,1,0,2,27,8,177,2,-1,0,0,0
23821,41,9,2,1,0,1508,0,1,0,28,4,301,2,-1,0,0,0
23822,38,9,2,1,0,2990,1,0,2,2,6,612,2,-1,0,0,0
23823,25,1,2,1,0,2096,1,0,2,3,6,236,2,-1,0,0,0
23824,35,2,1,1,0,313,1,0,0,15,5,479,1,-1,0,0,0
23825,48,1,1,1,0,750,1,0,2,3,6,246,5,-1,0,0,0
23826,42,1,1,1,0,-355,1,1,2,5,6,939,6,-1,0,0,0
23827,28,8,2,2,0,22,1,0,0,15,8,536,2,-1,0,0,1
23828,31,7,1,1,0,414,1,0,2,7,8,215,1,-1,0,0,0
23829,32,1,1,1,0,2353,1,1,0,14,5,334,3,-1,0,0,0
23830,55,2,1,0,0,298,1,0,2,8,8,144,3,-1,0,0,0
23831,43,9,1,1,1,-313,0,1,0,7,5,89,4,-1,0,0,0
23832,32,7,1,1,0,3360,1,1,0,7,1,365,5,-1,0,0,0
23833,37,1,0,1,0,811,1,1,0,6,0,185,3,-1,0,0,0
23834,40,7,0,1,0,1927,1,0,2,15,8,62,1,-1,0,0,0
23835,34,9,2,2,0,82,0,0,0,19,1,292,4,-1,0,0,0
23836,26,4,2,2,0,350,0,0,0,8,5,367,1,-1,0,0,0
23837,36,7,1,1,0,380,1,0,2,20,8,26,1,-1,0,0,0
23838,45,1,1,1,0,-221,1,1,2,3,6,170,1,-1,0,0,0
23839,30,7,0,1,0,21,0,0,0,17,5,49,1,-1,0,0,0
23840,54,1,1,1,0,887,1,0,2,19,8,133,1,-1,0,0,0
23841,38,9,1,1,0,0,0,0,0,26,1,65,4,-1,0,0,0
23842,32,0,0,1,0,43,1,0,2,9,8,218,2,-1,0,0,0
23843,39,4,2,2,0,-50,1,0,2,27,8,59,1,-1,0,0,0
23844,55,1,1,1,0,840,1,0,2,6,8,310,2,-1,0,0,0
23845,48,6,1,1,0,1559,0,0,0,4,3,130,2,-1,0,0,0
23846,30,0,2,1,0,60,0,0,0,29,4,55,2,-1,0,0,0
23847,33,1,2,0,0,92,1,0,2,9,8,127,1,-1,0,0,0
23848,42,9,2,1,0,-853,1,0,0,11,8,189,1,-1,0,0,0
23849,29,1,2,1,0,770,1,0,0,17,0,341,1,-1,0,0,0
23850,37,7,1,1,0,1970,1,0,1,5,9,253,1,-1,0,0,1
23851,36,9,2,1,0,2419,0,0,0,29,1,29,3,-1,0,0,0
23852,25,9,2,1,0,325,0,0,0,22,10,716,3,-1,0,0,1
23853,43,1,1,1,1,-504,1,0,2,28,8,136,1,-1,0,0,0
23854,41,1,1,1,0,1384,1,0,2,15,8,1162,4,-1,0,0,1
23855,35,4,1,2,0,46,1,0,0,13,1,96,2,-1,0,0,0
23856,49,9,1,2,0,503,0,0,2,1,5,297,2,-1,0,0,0
23857,38,7,1,1,0,155,1,0,2,5,8,248,1,-1,0,0,0
23858,32,1,0,1,0,3027,0,0,0,5,8,171,2,-1,0,0,0
23859,33,4,1,2,0,1602,0,0,0,21,9,44,3,-1,0,0,0
23860,44,1,0,1,0,579,1,0,2,6,8,198,2,-1,0,0,0
23861,33,4,2,2,0,794,0,0,2,25,6,12,1,-1,0,0,0
23862,40,3,1,1,0,116,0,0,0,11,1,1099,4,-1,0,0,0
23863,42,1,2,1,0,-178,1,0,0,15,5,178,3,-1,0,0,0
23864,44,1,1,1,0,129,1,1,2,5,8,189,2,-1,0,0,0
23865,31,0,1,1,0,468,1,0,2,16,8,159,1,-1,0,0,0
23866,51,4,1,2,0,0,0,0,0,22,1,111,2,-1,0,0,0
23867,51,9,1,1,0,221,1,0,2,7,8,139,3,-1,0,0,0
23868,59,4,1,2,0,2365,0,1,1,25,5,159,4,-1,0,0,0
23869,42,1,0,0,0,213,1,0,0,7,5,434,3,-1,0,0,1
23870,43,0,2,1,0,6,0,0,2,16,8,244,1,-1,0,0,0
23871,30,9,2,2,0,0,1,0,0,13,1,150,4,-1,0,0,0
23872,35,0,0,1,0,534,0,0,0,7,5,148,3,-1,0,0,0
23873,34,6,2,2,0,462,0,0,0,21,1,1877,3,-1,0,0,1
23874,33,6,2,2,0,94,1,0,0,5,8,955,2,-1,0,0,1
23875,29,0,2,1,0,103,0,0,0,9,3,502,5,-1,0,0,0
23876,36,2,0,2,0,914,0,0,2,6,6,219,1,-1,0,0,0
23877,29,1,1,1,0,-8,1,1,2,4,6,433,2,-1,0,0,0
23878,55,0,1,1,0,859,0,0,1,8,5,153,1,-1,0,0,0
23879,31,0,1,1,0,1229,0,0,0,12,0,176,1,-1,0,0,1
23880,32,9,1,1,0,587,1,0,2,23,8,203,1,-1,0,0,0
23881,40,4,1,2,0,0,1,0,0,25,7,506,2,-1,0,0,1
23882,27,7,2,1,0,1820,1,0,0,17,5,1027,1,-1,0,0,1
23883,54,3,1,1,0,1977,0,0,2,16,6,69,3,-1,0,0,0
23884,39,7,2,1,0,117,1,0,2,5,6,190,2,-1,0,0,0
23885,30,7,2,1,0,-143,1,0,0,15,8,85,1,-1,0,0,0
23886,48,6,1,2,0,3118,0,0,0,13,1,371,2,-1,0,0,0
23887,42,1,1,1,0,3052,1,0,2,27,8,32,1,-1,0,0,0
23888,50,4,1,2,0,3191,0,0,2,16,6,535,2,-1,0,0,0
23889,44,2,1,2,0,307,1,0,2,2,6,338,2,-1,0,0,0
23890,33,1,1,1,0,2994,1,0,0,20,9,155,1,-1,0,0,0
23891,44,9,1,0,0,755,0,1,0,31,5,829,4,-1,0,0,1
23892,41,9,2,1,0,413,1,1,0,8,1,292,2,-1,0,0,0
23893,28,8,2,1,0,2351,0,0,1,22,10,157,1,-1,0,0,1
23894,31,1,1,0,0,-454,1,1,2,28,8,861,2,-1,0,0,0
23895,31,1,2,1,0,-27,0,0,2,4,5,96,2,-1,0,0,0
23896,56,1,1,1,0,1210,0,0,2,11,6,935,1,-1,0,0,1
23897,37,4,2,2,0,499,1,0,2,16,8,537,1,-1,0,0,0
23898,36,7,0,1,0,-194,0,0,0,25,5,83,2,-1,0,0,0
23899,43,3,1,0,0,169,0,1,1,24,5,172,5,-1,0,0,0
23900,58,5,1,1,0,0,0,0,0,19,1,153,2,-1,0,0,0
23901,27,1,1,0,0,106,1,0,2,30,8,150,5,-1,0,0,0
23902,42,9,1,2,0,849,0,0,0,13,1,403,2,-1,0,0,0
23903,47,9,1,2,0,0,0,0,0,17,9,120,1,-1,0,0,0
23904,39,4,1,2,1,-1586,1,1,0,16,5,89,2,-1,0,0,0
23905,39,9,2,1,0,1820,0,0,2,5,6,231,2,-1,0,0,0
23906,51,1,1,1,0,33,0,1,2,16,6,721,3,-1,0,0,1
23907,38,1,2,1,0,578,1,0,2,21,8,112,2,-1,0,0,0
23908,36,1,1,0,0,2040,1,0,0,13,8,125,2,-1,0,0,0
23909,45,0,1,1,0,0,1,0,0,8,5,376,1,-1,0,0,0
23910,35,4,1,1,0,339,1,0,2,23,8,317,1,-1,0,0,0
23911,32,4,1,2,0,913,1,0,0,19,9,278,3,-1,0,0,0
23912,57,0,0,1,0,3058,1,0,2,8,8,268,1,-1,0,0,0
23913,46,4,2,2,0,2154,1,0,0,21,5,87,4,-1,0,0,0
23914,31,1,1,1,0,99,1,0,0,29,4,653,3,-1,0,0,0
23915,35,4,1,2,0,802,1,0,0,6,8,686,2,-1,0,0,1
23916,35,1,0,1,0,0,1,0,2,20,8,1205,1,-1,0,0,1
23917,30,10,1,0,0,1379,0,1,0,20,9,172,2,-1,0,0,0
23918,32,1,1,1,0,34,1,0,0,5,8,321,2,-1,0,0,0
23919,35,9,1,1,0,0,1,0,0,19,9,644,4,-1,0,0,1
23920,36,1,1,0,0,277,1,1,0,5,3,239,2,-1,0,0,0
23921,24,9,2,1,0,84,1,0,2,27,8,570,1,-1,0,0,0
23922,39,0,1,1,0,1408,1,0,0,17,0,306,1,-1,0,0,0
23923,30,9,2,1,0,853,0,0,0,3,6,343,1,-1,0,0,0
23924,42,0,1,1,0,-465,0,1,0,23,5,102,1,-1,0,0,0
23925,43,7,1,1,0,378,0,1,0,12,1,321,4,-1,0,0,0
23926,26,4,1,2,0,243,0,0,0,26,8,482,1,-1,0,0,1
23927,33,1,1,0,0,309,1,0,0,15,8,42,4,-1,0,0,0
23928,40,3,0,0,0,2610,1,0,2,14,8,301,3,-1,0,0,0
23929,38,9,1,1,0,114,0,0,0,11,5,117,3,-1,0,0,0
23930,41,7,1,1,0,115,1,1,0,19,9,299,2,-1,0,0,0
23931,34,1,1,0,0,12,0,0,1,21,9,61,3,-1,0,0,0
23932,53,7,1,1,0,24,1,0,0,24,5,209,1,-1,0,0,0
23933,45,1,1,1,0,827,1,0,2,15,8,319,5,-1,0,0,0
23934,50,9,1,1,0,503,1,0,0,24,5,186,2,-1,0,0,0
23935,31,0,2,1,0,98,1,1,2,12,8,159,3,-1,0,0,0
23936,36,9,2,1,0,333,0,0,0,7,1,44,2,-1,0,0,0
23937,31,4,1,2,0,1230,1,0,2,27,8,290,4,-1,0,0,0
23938,28,1,1,0,0,15,1,0,2,13,8,87,2,-1,0,0,0
23939,33,7,1,1,0,624,1,0,0,15,8,423,1,-1,0,0,0
23940,46,7,1,1,0,998,1,0,0,31,5,126,2,-1,0,0,0
23941,49,7,1,1,0,29,1,0,0,17,0,79,1,-1,0,0,0
23942,24,8,2,3,0,839,0,0,0,1,6,65,1,-1,0,0,0
23943,42,4,1,1,0,283,1,0,0,18,9,400,1,-1,0,0,0
23944,45,9,1,1,0,2571,0,0,2,18,6,146,2,-1,0,0,0
23945,38,1,1,0,0,315,1,0,2,27,8,173,3,-1,0,0,0
23946,37,2,1,1,0,46,0,1,0,19,1,119,4,-1,0,0,0
23947,29,4,1,2,0,727,1,0,0,17,5,87,1,-1,0,0,0
23948,34,4,2,2,0,268,0,0,0,7,11,587,1,-1,0,0,1
23949,45,4,1,2,0,706,1,1,0,14,5,66,2,-1,0,0,0
23950,27,4,2,2,0,405,1,0,0,7,8,129,2,-1,0,0,0
23951,29,1,1,1,0,47,1,1,0,15,8,245,1,-1,0,0,0
23952,45,9,0,1,0,441,1,0,0,2,3,535,1,-1,0,0,0
23953,40,0,1,0,0,1314,1,0,2,29,8,284,1,-1,0,0,0
23954,57,1,1,0,0,42,1,0,2,21,8,384,3,-1,0,0,0
23955,35,6,1,0,0,1094,1,0,2,8,8,207,1,-1,0,0,0
23956,37,4,1,2,0,981,0,0,0,22,1,135,2,-1,0,0,0
23957,54,9,1,0,0,3067,1,0,1,29,5,222,3,-1,0,0,0
23958,38,6,0,1,0,2674,1,0,2,19,6,163,2,-1,0,0,0
23959,47,6,1,1,0,0,0,0,0,29,1,90,6,-1,0,0,0
23960,58,7,1,0,0,943,1,0,2,3,6,243,3,-1,0,0,0
23961,50,9,1,0,0,570,0,0,2,20,6,21,3,-1,0,0,0
23962,40,1,1,0,0,98,1,0,2,2,6,193,5,-1,0,0,0
23963,29,4,2,2,0,572,0,0,0,4,6,224,1,-1,0,0,1
23964,65,5,1,0,0,1760,0,0,0,18,1,855,4,-1,0,0,1
23965,40,9,1,1,1,0,0,0,0,28,1,147,2,-1,0,0,0
23966,33,0,2,1,0,0,1,0,0,19,9,85,2,-1,0,0,0
23967,26,9,1,2,0,2026,0,0,0,22,8,43,1,-1,0,0,0
23968,34,9,1,1,0,0,1,0,0,25,5,141,3,-1,0,0,0
23969,50,1,1,1,0,74,1,1,2,27,8,146,1,-1,0,0,0
23970,55,9,1,1,0,276,1,0,2,12,8,486,1,-1,0,0,0
23971,52,10,1,2,0,2133,0,1,0,18,5,90,1,-1,0,0,0
23972,44,9,1,1,0,2316,1,0,0,10,5,81,3,-1,0,0,0
23973,34,9,2,1,0,60,0,0,0,7,1,274,2,-1,0,0,0
23974,51,0,1,1,0,2967,0,0,2,17,6,83,2,-1,0,0,0
23975,44,1,1,0,0,135,1,0,0,20,0,255,1,-1,0,0,0
23976,56,1,1,1,0,813,1,1,2,14,5,71,1,-1,0,0,0
23977,56,0,0,1,0,-429,0,1,0,23,5,229,4,-1,0,0,0
23978,35,4,1,2,0,82,0,0,0,8,1,507,4,-1,0,0,1
23979,23,2,2,1,0,1128,1,0,0,18,8,77,3,-1,0,0,0
23980,36,6,0,1,0,-38,1,0,0,18,9,244,2,-1,0,0,0
23981,48,9,1,1,0,220,0,0,0,28,4,73,1,-1,0,0,0
23982,30,9,1,1,0,-280,1,0,0,25,5,246,2,-1,0,0,0
23983,35,9,2,2,0,4,1,0,0,24,5,155,1,-1,0,0,0
23984,30,7,0,1,0,63,1,0,2,29,8,96,5,-1,0,0,0
23985,39,6,1,2,0,1047,0,0,2,6,6,554,1,-1,0,0,1
23986,28,0,1,1,0,-156,1,0,2,6,6,161,5,-1,0,0,0
23987,37,9,1,2,0,447,1,0,2,9,8,1170,1,-1,0,0,0
23988,32,9,1,1,0,0,1,0,2,23,8,134,2,-1,0,0,0
23989,34,0,2,2,0,-199,0,1,0,8,5,130,1,-1,0,0,0
23990,52,0,0,1,0,131,1,1,2,13,8,145,1,-1,0,0,0
23991,55,4,1,0,0,384,0,0,1,4,3,75,1,-1,0,0,0
23992,26,1,1,1,0,557,1,1,2,27,8,282,2,-1,0,0,0
23993,35,4,1,2,0,24,1,0,0,20,1,174,2,-1,0,0,0
23994,37,3,2,2,0,206,0,0,0,27,1,115,5,-1,0,0,0
23995,54,5,1,0,0,1379,0,0,2,11,6,136,1,-1,0,0,0
23996,38,9,2,1,0,260,0,0,0,20,1,53,2,-1,0,0,0
23997,30,1,2,0,0,383,1,0,2,9,8,135,1,-1,0,0,0
23998,29,1,1,1,0,294,1,0,2,14,8,594,2,-1,0,0,0
23999,56,9,1,2,0,787,0,1,0,9,5,92,1,-1,0,0,0
